"Date","Time","Open","High","Low","Close","Up","Down","Volume"
08/20/2024,21:30,5809.75,5815.75,5809.50,5812.50,10958,9821,20779.00
08/20/2024,21:45,5812.50,5813.50,5810.75,5811.00,4517,4892,9409.00
08/20/2024,22:00,5811.00,5812.25,5806.25,5809.00,6415,8495,14910.00
08/20/2024,22:15,5809.25,5810.75,5807.00,5807.75,4976,5315,10291.00
08/20/2024,22:30,5807.50,5808.50,5804.50,5805.00,6461,7280,13741.00
08/20/2024,22:45,5805.00,5807.50,5803.00,5803.00,5608,6458,12066.00
08/20/2024,23:00,5803.25,5810.25,5802.00,5804.50,14616,14625,29241.00
08/20/2024,23:15,5804.75,5809.25,5803.75,5809.25,5464,4281,9745.00
08/20/2024,23:30,5809.00,5809.50,5807.00,5807.25,813,1274,2087.00
08/20/2024,23:45,5807.25,5807.50,5806.00,5807.25,1044,905,1949.00
08/21/2024,00:00,5807.00,5807.25,5803.75,5804.25,762,1324,2086.00
08/21/2024,01:15,5804.00,5805.50,5801.75,5802.00,680,934,1614.00
08/21/2024,01:30,5802.25,5804.75,5801.25,5803.75,711,606,1317.00
08/21/2024,01:45,5803.75,5805.50,5803.50,5805.00,391,281,672.00
08/21/2024,02:00,5805.00,5805.00,5802.25,5803.75,618,634,1252.00
08/21/2024,02:15,5804.00,5804.25,5802.75,5803.25,283,442,725.00
08/21/2024,02:30,5803.25,5804.00,5802.00,5803.25,626,367,993.00
08/21/2024,02:45,5802.75,5805.75,5802.75,5804.50,510,436,946.00
08/21/2024,03:00,5804.00,5804.75,5802.75,5803.50,340,381,721.00
08/21/2024,03:15,5803.50,5807.75,5803.50,5807.25,1385,656,2041.00
08/21/2024,03:30,5807.25,5809.25,5806.25,5806.75,852,779,1631.00
08/21/2024,03:45,5806.75,5808.50,5804.75,5808.25,648,617,1265.00
08/21/2024,04:00,5808.50,5810.75,5808.00,5809.75,906,464,1370.00
08/21/2024,04:15,5809.75,5810.25,5807.25,5809.75,578,530,1108.00
08/21/2024,04:30,5810.00,5810.50,5808.00,5809.00,496,635,1131.00
08/21/2024,04:45,5808.75,5809.25,5806.25,5807.25,505,855,1360.00
08/21/2024,05:00,5807.25,5809.25,5806.75,5807.25,341,488,829.00
08/21/2024,05:15,5807.00,5807.25,5805.25,5806.25,534,635,1169.00
08/21/2024,05:30,5806.50,5808.75,5806.50,5808.50,426,315,741.00
08/21/2024,05:45,5808.75,5809.25,5806.50,5807.75,337,536,873.00
08/21/2024,06:00,5807.75,5809.50,5807.75,5808.50,271,194,465.00
08/21/2024,06:15,5808.50,5811.25,5808.25,5810.50,620,291,911.00
08/21/2024,06:30,5810.75,5811.50,5809.75,5811.25,453,401,854.00
08/21/2024,06:45,5811.50,5812.50,5810.75,5810.75,600,508,1108.00
08/21/2024,07:00,5810.50,5811.50,5809.75,5810.25,224,290,514.00
08/21/2024,07:15,5810.00,5811.00,5809.75,5811.00,207,209,416.00
08/21/2024,07:30,5811.00,5811.75,5809.75,5810.25,191,287,478.00
08/21/2024,07:45,5810.75,5811.50,5810.25,5811.50,144,179,323.00
08/21/2024,08:00,5811.50,5813.25,5811.00,5813.25,564,317,881.00
08/21/2024,08:15,5813.50,5814.75,5811.50,5813.25,613,673,1286.00
08/21/2024,08:30,5813.50,5814.00,5812.00,5813.75,317,237,554.00
08/21/2024,08:45,5813.75,5814.00,5809.75,5810.50,656,1044,1700.00
08/21/2024,09:00,5810.75,5811.25,5808.75,5810.00,433,585,1018.00
08/21/2024,09:15,5810.00,5810.50,5807.75,5810.00,550,625,1175.00
08/21/2024,09:30,5810.50,5811.00,5809.00,5809.25,284,235,519.00
08/21/2024,09:45,5809.25,5809.25,5807.50,5808.25,638,583,1221.00
08/21/2024,10:00,5808.00,5808.50,5806.50,5807.75,507,789,1296.00
08/21/2024,10:15,5807.50,5808.75,5805.50,5807.00,651,851,1502.00
08/21/2024,10:30,5807.00,5809.50,5806.25,5809.00,554,657,1211.00
08/21/2024,10:45,5809.25,5809.75,5807.25,5809.50,504,394,898.00
08/21/2024,11:00,5809.75,5810.25,5807.00,5807.25,467,807,1274.00
08/21/2024,11:15,5807.25,5807.75,5804.50,5806.75,1111,1233,2344.00
08/21/2024,11:30,5806.75,5810.00,5803.50,5804.50,805,983,1788.00
08/21/2024,11:45,5804.75,5806.75,5803.00,5806.50,618,767,1385.00
08/21/2024,12:00,5806.50,5807.25,5803.50,5804.00,477,509,986.00
08/21/2024,12:15,5804.00,5807.00,5803.00,5806.75,667,583,1250.00
08/21/2024,12:30,5807.00,5807.25,5804.00,5804.50,333,492,825.00
08/21/2024,12:45,5804.50,5807.25,5804.00,5806.75,628,479,1107.00
08/21/2024,13:00,5807.00,5807.25,5803.50,5804.50,566,908,1474.00
08/21/2024,13:15,5804.50,5808.00,5804.50,5807.50,698,569,1267.00
08/21/2024,13:30,5807.75,5808.00,5806.25,5806.75,213,410,623.00
08/21/2024,13:45,5806.75,5810.75,5806.75,5810.00,1454,1120,2574.00
08/21/2024,14:00,5810.00,5814.00,5809.50,5813.25,1522,921,2443.00
08/21/2024,14:15,5813.00,5815.25,5812.50,5814.50,1263,1627,2890.00
08/21/2024,14:30,5814.50,5815.00,5812.00,5812.50,856,1080,1936.00
08/21/2024,14:45,5812.50,5815.25,5811.75,5811.75,1805,1497,3302.00
08/21/2024,15:00,5811.75,5813.25,5811.00,5812.50,779,725,1504.00
08/21/2024,15:15,5812.50,5813.25,5810.75,5812.75,1114,1308,2422.00
08/21/2024,15:30,5812.50,5817.00,5811.25,5816.75,2439,1546,3985.00
08/21/2024,15:45,5817.00,5817.75,5813.75,5815.75,1953,2144,4097.00
08/21/2024,16:00,5816.00,5816.50,5812.75,5813.25,1161,1487,2648.00
08/21/2024,16:15,5813.00,5816.00,5812.75,5815.00,1883,1467,3350.00
08/21/2024,16:30,5815.00,5815.75,5812.00,5815.25,2208,2561,4769.00
08/21/2024,16:45,5815.25,5819.25,5811.25,5817.75,20058,20819,40877.00
08/21/2024,17:00,5817.75,5822.00,5815.25,5820.75,15751,15689,31440.00
08/21/2024,17:15,5821.00,5826.25,5809.75,5812.00,24629,27251,51880.00
08/21/2024,17:30,5812.00,5822.25,5807.25,5819.25,27509,27024,54533.00
08/21/2024,17:45,5819.25,5839.00,5812.50,5835.75,37823,32448,70271.00
08/21/2024,18:00,5835.75,5838.00,5803.00,5809.75,38123,44974,83097.00
08/21/2024,18:15,5809.75,5821.00,5803.00,5819.50,22659,20495,43154.00
08/21/2024,18:30,5819.25,5821.00,5815.25,5817.50,11931,11589,23520.00
08/21/2024,18:45,5817.50,5819.50,5813.00,5816.00,9793,12075,21868.00
08/21/2024,19:00,5815.75,5819.00,5803.50,5806.25,14662,16075,30737.00
08/21/2024,19:15,5806.50,5807.00,5797.25,5805.50,17539,18705,36244.00
08/21/2024,19:30,5805.25,5812.75,5804.00,5811.75,10622,8108,18730.00
08/21/2024,19:45,5812.00,5816.75,5810.75,5816.25,8799,7746,16545.00
08/21/2024,20:00,5816.00,5821.00,5814.75,5818.75,6674,6332,13006.00
08/21/2024,20:15,5819.00,5821.50,5817.25,5818.50,5433,5799,11232.00
08/21/2024,20:30,5818.50,5819.50,5816.75,5817.75,3296,3361,6657.00
08/21/2024,20:45,5817.75,5820.50,5816.25,5817.75,5260,5300,10560.00
08/21/2024,21:00,5817.75,5822.75,5817.75,5821.50,6073,5476,11549.00
08/21/2024,21:15,5821.75,5830.00,5818.50,5823.50,17447,16620,34067.00
08/21/2024,21:30,5823.25,5830.25,5822.25,5830.25,10016,8391,18407.00
08/21/2024,21:45,5830.25,5834.75,5821.25,5824.25,15771,17978,33749.00
08/21/2024,22:00,5824.50,5827.75,5820.75,5825.00,11770,10204,21974.00
08/21/2024,22:15,5825.00,5826.50,5814.75,5818.50,14158,15030,29188.00
08/21/2024,22:30,5818.50,5819.75,5809.75,5818.75,14195,13425,27620.00
08/21/2024,22:45,5818.75,5819.50,5815.00,5817.00,8936,8419,17355.00
08/21/2024,23:00,5816.75,5827.75,5816.25,5824.00,19758,19717,39475.00
08/21/2024,23:15,5824.00,5828.25,5819.25,5824.25,5564,5797,11361.00
08/21/2024,23:30,5824.25,5825.75,5821.50,5824.25,1504,1309,2813.00
08/21/2024,23:45,5824.50,5825.75,5824.00,5824.75,675,733,1408.00
08/22/2024,00:00,5824.50,5825.75,5823.75,5825.00,851,640,1491.00
08/22/2024,01:15,5825.75,5828.25,5823.75,5828.00,1028,812,1840.00
08/22/2024,01:30,5827.75,5829.50,5827.00,5828.50,750,639,1389.00
08/22/2024,01:45,5828.75,5830.00,5828.25,5829.00,542,357,899.00
08/22/2024,02:00,5829.00,5829.50,5827.50,5828.00,326,409,735.00
08/22/2024,02:15,5828.00,5828.25,5826.00,5827.00,375,417,792.00
08/22/2024,02:30,5827.00,5827.50,5826.25,5826.50,214,206,420.00
08/22/2024,02:45,5826.50,5828.75,5826.50,5828.25,451,335,786.00
08/22/2024,03:00,5828.75,5829.25,5827.75,5829.00,412,439,851.00
08/22/2024,03:15,5828.75,5831.25,5828.25,5830.25,1041,737,1778.00
08/22/2024,03:30,5830.00,5831.00,5828.25,5828.75,746,561,1307.00
08/22/2024,03:45,5829.00,5830.00,5828.25,5828.75,318,408,726.00
08/22/2024,04:00,5829.00,5829.75,5827.75,5828.00,508,333,841.00
08/22/2024,04:15,5828.25,5828.75,5827.50,5828.50,312,289,601.00
08/22/2024,04:30,5828.25,5828.25,5826.75,5827.50,355,386,741.00
08/22/2024,04:45,5827.50,5827.75,5825.75,5827.00,447,480,927.00
08/22/2024,05:00,5827.00,5828.25,5826.75,5827.50,300,221,521.00
08/22/2024,05:15,5827.50,5827.50,5823.75,5824.25,653,1065,1718.00
08/22/2024,05:30,5824.50,5824.50,5819.50,5820.50,969,1515,2484.00
08/22/2024,05:45,5820.25,5821.25,5818.25,5819.25,1062,1165,2227.00
08/22/2024,06:00,5819.25,5819.25,5817.75,5818.75,494,505,999.00
08/22/2024,06:15,5819.00,5819.25,5815.00,5816.00,1067,1556,2623.00
08/22/2024,06:30,5816.00,5817.50,5815.75,5816.50,405,471,876.00
08/22/2024,06:45,5816.50,5817.50,5815.50,5817.50,488,564,1052.00
08/22/2024,07:00,5817.75,5817.75,5816.50,5817.50,439,382,821.00
08/22/2024,07:15,5817.50,5819.50,5817.25,5818.50,597,404,1001.00
08/22/2024,07:30,5818.50,5819.00,5816.50,5817.25,494,897,1391.00
08/22/2024,07:45,5817.00,5820.25,5817.00,5820.25,858,601,1459.00
08/22/2024,08:00,5820.25,5820.50,5819.25,5820.00,257,310,567.00
08/22/2024,08:15,5820.25,5821.50,5819.50,5820.75,390,411,801.00
08/22/2024,08:30,5820.50,5821.75,5820.50,5821.50,225,208,433.00
08/22/2024,08:45,5821.50,5822.25,5820.75,5822.00,390,343,733.00
08/22/2024,09:00,5822.25,5822.50,5821.00,5821.25,390,415,805.00
08/22/2024,09:15,5821.50,5824.50,5820.25,5824.50,829,683,1512.00
08/22/2024,09:30,5824.50,5825.00,5824.00,5824.50,408,318,726.00
08/22/2024,09:45,5824.50,5825.00,5823.75,5824.00,231,376,607.00
08/22/2024,10:00,5824.00,5826.25,5823.50,5825.75,711,423,1134.00
08/22/2024,10:15,5825.75,5827.25,5825.75,5826.75,733,557,1290.00
08/22/2024,10:30,5827.00,5829.50,5826.00,5827.75,1321,1101,2422.00
08/22/2024,10:45,5827.50,5827.50,5824.25,5825.50,889,1018,1907.00
08/22/2024,11:00,5825.50,5828.00,5825.00,5827.50,596,359,955.00
08/22/2024,11:15,5827.50,5828.75,5824.75,5828.00,1020,788,1808.00
08/22/2024,11:30,5827.50,5829.25,5827.25,5828.00,587,455,1042.00
08/22/2024,11:45,5828.25,5830.75,5828.00,5830.50,684,428,1112.00
08/22/2024,12:00,5830.50,5830.75,5828.25,5829.25,364,390,754.00
08/22/2024,12:15,5829.50,5831.25,5829.25,5831.25,487,332,819.00
08/22/2024,12:30,5831.25,5833.00,5830.25,5831.00,871,683,1554.00
08/22/2024,12:45,5830.75,5831.00,5828.00,5829.00,359,512,871.00
08/22/2024,13:00,5829.25,5830.25,5827.50,5828.25,332,402,734.00
08/22/2024,13:15,5828.00,5830.00,5827.25,5830.00,487,439,926.00
08/22/2024,13:30,5830.00,5832.25,5829.25,5830.25,1066,811,1877.00
08/22/2024,13:45,5830.25,5834.00,5830.25,5831.75,916,1213,2129.00
08/22/2024,14:00,5832.00,5834.00,5831.25,5833.75,555,500,1055.00
08/22/2024,14:15,5834.00,5836.75,5833.00,5835.75,1604,954,2558.00
08/22/2024,14:30,5835.75,5838.75,5835.50,5837.00,1152,1229,2381.00
08/22/2024,14:45,5837.25,5837.75,5833.50,5835.50,1086,1443,2529.00
08/22/2024,15:00,5835.50,5838.25,5835.00,5837.50,1546,1370,2916.00
08/22/2024,15:15,5837.25,5840.25,5835.50,5836.00,2638,2476,5114.00
08/22/2024,15:30,5836.25,5837.00,5833.25,5834.75,2045,1896,3941.00
08/22/2024,15:45,5834.75,5840.25,5829.00,5835.00,4491,5027,9518.00
08/22/2024,16:00,5835.00,5839.00,5832.25,5838.75,2693,1901,4594.00
08/22/2024,16:15,5839.00,5842.00,5838.00,5838.25,4522,3915,8437.00
08/22/2024,16:30,5838.25,5842.75,5838.00,5842.50,3287,3118,6405.00
08/22/2024,16:45,5842.50,5848.50,5840.25,5844.00,21111,19361,40472.00
08/22/2024,17:00,5844.25,5852.75,5832.50,5840.00,29346,28133,57479.00
08/22/2024,17:15,5840.25,5841.50,5821.50,5826.75,27670,32706,60376.00
08/22/2024,17:30,5826.50,5830.75,5822.00,5827.50,20052,19373,39425.00
08/22/2024,17:45,5827.50,5827.75,5818.75,5823.50,18795,19291,38086.00
08/22/2024,18:00,5823.50,5826.25,5817.75,5821.75,16125,16560,32685.00
08/22/2024,18:15,5821.75,5829.00,5817.00,5819.75,16800,16952,33752.00
08/22/2024,18:30,5819.75,5821.00,5806.75,5808.00,18062,23385,41447.00
08/22/2024,18:45,5808.00,5810.00,5789.75,5790.75,23132,30462,53594.00
08/22/2024,19:00,5791.00,5798.50,5786.25,5793.75,27075,26750,53825.00
08/22/2024,19:15,5794.00,5803.25,5793.25,5800.75,16413,14292,30705.00
08/22/2024,19:30,5800.50,5816.00,5799.00,5813.25,18333,15323,33656.00
08/22/2024,19:45,5813.50,5817.25,5812.75,5815.50,11795,11818,23613.00
08/22/2024,20:00,5815.50,5815.50,5789.00,5792.50,21674,27044,48718.00
08/22/2024,20:15,5792.50,5800.75,5785.00,5790.75,19515,18614,38129.00
08/22/2024,20:30,5791.00,5797.50,5790.75,5791.00,9246,8877,18123.00
08/22/2024,20:45,5791.00,5792.50,5777.50,5784.25,22268,24708,46976.00
08/22/2024,21:00,5784.25,5785.00,5768.25,5771.50,19447,22577,42024.00
08/22/2024,21:15,5771.75,5780.75,5768.75,5780.25,16595,13454,30049.00
08/22/2024,21:30,5780.50,5787.75,5780.25,5786.75,14170,12946,27116.00
08/22/2024,21:45,5786.50,5787.25,5782.75,5785.25,8196,8758,16954.00
08/22/2024,22:00,5785.25,5789.50,5775.00,5776.50,13372,15422,28794.00
08/22/2024,22:15,5776.75,5788.25,5776.75,5784.00,14017,13453,27470.00
08/22/2024,22:30,5784.00,5786.50,5771.75,5774.50,15494,16731,32225.00
08/22/2024,22:45,5774.75,5778.75,5770.50,5772.25,15870,16772,32642.00
08/22/2024,23:00,5772.25,5781.50,5766.25,5779.00,29006,28966,57972.00
08/22/2024,23:15,5779.00,5783.00,5774.00,5781.75,11388,10063,21451.00
08/22/2024,23:30,5781.75,5783.50,5780.75,5781.75,1744,1255,2999.00
08/22/2024,23:45,5781.75,5784.75,5781.25,5783.25,1411,934,2345.00
08/23/2024,00:00,5783.50,5786.00,5782.25,5782.25,1107,1220,2327.00
08/23/2024,01:15,5782.25,5786.00,5782.25,5784.75,1070,888,1958.00
08/23/2024,01:30,5784.75,5786.50,5784.00,5785.00,406,292,698.00
08/23/2024,01:45,5785.25,5787.75,5785.25,5787.25,755,734,1489.00
08/23/2024,02:00,5787.25,5788.00,5786.75,5787.25,322,322,644.00
08/23/2024,02:15,5787.50,5788.25,5786.25,5787.25,533,419,952.00
08/23/2024,02:30,5787.25,5787.50,5785.50,5786.25,563,586,1149.00
08/23/2024,02:45,5786.25,5787.75,5785.00,5786.50,455,469,924.00
08/23/2024,03:00,5786.25,5788.50,5786.00,5788.25,462,325,787.00
08/23/2024,03:15,5788.50,5790.00,5788.00,5788.25,1089,1082,2171.00
08/23/2024,03:30,5788.50,5790.75,5787.75,5790.25,824,645,1469.00
08/23/2024,03:45,5790.25,5791.00,5789.50,5791.00,615,587,1202.00
08/23/2024,04:00,5790.75,5790.75,5786.25,5787.50,777,1231,2008.00
08/23/2024,04:15,5787.50,5790.00,5786.75,5788.50,686,583,1269.00
08/23/2024,04:30,5788.75,5791.00,5786.75,5790.75,793,705,1498.00
08/23/2024,04:45,5790.50,5790.75,5788.00,5789.25,474,461,935.00
08/23/2024,05:00,5789.00,5789.50,5787.50,5788.75,255,378,633.00
08/23/2024,05:15,5789.25,5790.75,5787.75,5790.50,541,442,983.00
08/23/2024,05:30,5790.50,5791.25,5790.25,5790.25,391,314,705.00
08/23/2024,05:45,5790.50,5791.00,5789.50,5791.00,490,505,995.00
08/23/2024,06:00,5791.00,5792.25,5790.25,5791.50,626,323,949.00
08/23/2024,06:15,5791.75,5792.00,5791.25,5791.75,327,112,439.00
08/23/2024,06:30,5791.75,5792.75,5791.50,5792.00,314,234,548.00
08/23/2024,06:45,5792.25,5796.25,5791.75,5794.75,1477,806,2283.00
08/23/2024,07:00,5795.00,5795.00,5793.00,5793.75,338,566,904.00
08/23/2024,07:15,5794.00,5797.50,5793.75,5796.75,999,615,1614.00
08/23/2024,07:30,5797.00,5797.25,5796.00,5796.50,291,356,647.00
08/23/2024,07:45,5796.50,5797.00,5796.00,5796.50,227,211,438.00
08/23/2024,08:00,5796.50,5797.00,5795.25,5795.75,291,286,577.00
08/23/2024,08:15,5795.75,5797.25,5795.75,5796.50,217,172,389.00
08/23/2024,08:30,5796.50,5798.00,5796.50,5797.00,334,231,565.00
08/23/2024,08:45,5797.00,5798.50,5796.75,5797.00,611,554,1165.00
08/23/2024,09:00,5796.75,5797.50,5795.50,5796.75,345,523,868.00
08/23/2024,09:15,5796.75,5798.50,5796.25,5797.25,481,458,939.00
08/23/2024,09:30,5797.50,5798.00,5795.75,5796.25,298,448,746.00
08/23/2024,09:45,5796.25,5798.50,5795.75,5797.50,634,319,953.00
08/23/2024,10:00,5797.50,5797.75,5795.75,5797.25,404,444,848.00
08/23/2024,10:15,5797.25,5800.25,5796.25,5797.25,1232,998,2230.00
08/23/2024,10:30,5797.00,5799.25,5796.25,5798.00,903,1180,2083.00
08/23/2024,10:45,5798.00,5798.75,5797.00,5798.50,398,371,769.00
08/23/2024,11:00,5798.25,5798.25,5794.50,5794.50,454,787,1241.00
08/23/2024,11:15,5794.75,5797.75,5793.75,5797.50,1093,991,2084.00
08/23/2024,11:30,5797.50,5799.00,5796.75,5798.00,725,592,1317.00
08/23/2024,11:45,5798.25,5799.75,5797.75,5799.25,732,528,1260.00
08/23/2024,12:00,5799.00,5802.25,5799.00,5802.00,1295,755,2050.00
08/23/2024,12:15,5802.00,5802.25,5798.50,5799.25,645,712,1357.00
08/23/2024,12:30,5799.50,5801.75,5798.00,5801.50,1177,754,1931.00
08/23/2024,12:45,5801.50,5803.75,5801.25,5803.00,1096,749,1845.00
08/23/2024,13:00,5803.00,5804.00,5802.75,5803.00,699,662,1361.00
08/23/2024,13:15,5803.25,5806.25,5802.50,5804.25,1196,875,2071.00
08/23/2024,13:30,5804.00,5804.75,5802.00,5802.25,452,786,1238.00
08/23/2024,13:45,5802.25,5811.25,5802.25,5811.00,2726,1192,3918.00
08/23/2024,14:00,5811.00,5811.00,5808.00,5808.50,935,1245,2180.00
08/23/2024,14:15,5808.50,5809.75,5806.75,5807.50,1107,1143,2250.00
08/23/2024,14:30,5808.00,5808.25,5805.00,5806.75,761,1163,1924.00
08/23/2024,14:45,5807.00,5808.50,5805.25,5808.00,868,876,1744.00
08/23/2024,15:00,5808.00,5809.00,5806.50,5808.50,946,825,1771.00
08/23/2024,15:15,5808.25,5810.75,5806.75,5807.50,1550,1473,3023.00
08/23/2024,15:30,5807.50,5808.25,5805.00,5806.25,955,1225,2180.00
08/23/2024,15:45,5806.25,5810.25,5805.50,5809.50,1728,1620,3348.00
08/23/2024,16:00,5809.25,5812.50,5809.00,5812.00,2160,1588,3748.00
08/23/2024,16:15,5812.00,5813.75,5811.50,5812.75,2025,2094,4119.00
08/23/2024,16:30,5813.00,5814.25,5808.25,5810.00,3280,4007,7287.00
08/23/2024,16:45,5810.00,5811.25,5802.50,5807.25,18916,19981,38897.00
08/23/2024,17:00,5807.50,5813.50,5805.25,5813.00,13027,11738,24765.00
08/23/2024,17:15,5813.00,5845.50,5811.75,5837.25,50717,45851,96568.00
08/23/2024,17:30,5837.25,5845.50,5820.75,5841.50,53435,50728,104163.00
08/23/2024,17:45,5841.50,5843.00,5824.25,5832.75,36481,39030,75511.00
08/23/2024,18:00,5832.75,5833.75,5797.75,5819.50,60265,61098,121363.00
08/23/2024,18:15,5819.50,5828.50,5809.50,5828.50,33879,31158,65037.00
08/23/2024,18:30,5828.00,5838.75,5826.50,5831.00,26900,28461,55361.00
08/23/2024,18:45,5831.50,5839.75,5823.25,5826.00,20685,19893,40578.00
08/23/2024,19:00,5826.00,5826.50,5813.75,5814.50,24067,25515,49582.00
08/23/2024,19:15,5814.50,5816.00,5798.75,5801.25,23802,26143,49945.00
08/23/2024,19:30,5801.50,5807.25,5794.00,5800.00,19510,20732,40242.00
08/23/2024,19:45,5799.75,5809.50,5789.00,5792.50,20786,21957,42743.00
08/23/2024,20:00,5792.50,5811.25,5787.00,5807.00,22740,21014,43754.00
08/23/2024,20:15,5807.00,5810.25,5803.75,5808.50,10604,10314,20918.00
08/23/2024,20:30,5808.75,5818.75,5808.00,5817.00,13391,10965,24356.00
